transaction_id,customer_id,transaction_date,year,month,day_of_week,hour,transaction_type,transaction_category,transaction_mode,merchant,amount,status_transaction
28196,233,2024-12-01 12:09:59,2024,December,Sunday,12,Deposit,Credit,Online,Bank Deposit,4853.71,Success
8861,234,2025-02-08 22:41:32,2025,February,Saturday,22,Bill Payment,Debit,Online,Reliance,7390.97,Success
27985,235,2024-08-27 23:40:09,2024,August,Tuesday,23,Transfer,Transfer,ATM,Gas Supplier,16127.65,Success
12703,236,2025-03-04 22:07:13,2025,March,Tuesday,22,Transfer,Transfer,Online,Reliance,23353.32,Pending
48075,237,2025-02-21 19:09:58,2025,February,Friday,19,Deposit,Credit,UPI,Bank Deposit,3707.3,Success
18090,238,2023-11-17 15:04:05,2023,November,Friday,15,Deposit,Credit,Online,Bank Deposit,1140.68,Success
13487,239,2023-11-13 06:19:08,2023,November,Monday,6,Withdrawal,Debit,Branch,ATM Withdrawal,7076.71,Success
17776,240,2025-10-06 05:23:26,2025,October,Monday,5,Deposit,Credit,ATM,Bank Deposit,13633.4,Success
13139,241,2024-11-17 19:53:13,2024,November,Sunday,19,Withdrawal,Debit,Online,ATM Withdrawal,42922.46,Success
30073,242,2025-06-25 21:21:36,2025,June,Wednesday,21,Withdrawal,Debit,ATM,ATM Withdrawal,2824.02,Success
48226,243,2024-09-11 19:59:50,2024,September,Wednesday,19,Transfer,Transfer,Online,Amazon,49021.11,Success
23190,244,2025-04-10 12:23:05,2025,April,Thursday,12,Deposit,Credit,Online,Bank Deposit,18470.05,Success
11485,245,2023-10-11 16:34:39,2023,October,Wednesday,16,Deposit,Credit,UPI,Bank Deposit,3792.54,Failed
28404,246,2024-07-17 00:34:30,2024,July,Wednesday,0,Deposit,Credit,Online,Bank Deposit,55110.84,Success
36232,247,2024-09-04 16:03:44,2024,September,Wednesday,16,Deposit,Credit,ATM,Bank Deposit,4048.08,Success
43113,248,2024-09-12 05:12:06,2024,September,Thursday,5,Withdrawal,Debit,Online,ATM Withdrawal,11835.21,Pending
33367,249,2024-05-10 07:42:21,2024,May,Friday,7,Withdrawal,Debit,Online,ATM Withdrawal,13639.9,Success
11275,250,2025-08-16 05:53:00,2025,August,Saturday,5,Withdrawal,Debit,UPI,ATM Withdrawal,7450.61,Failed
1005,251,2023-11-23 11:04:47,2023,November,Thursday,11,Deposit,Credit,Branch,Bank Deposit,39080.58,Success
46430,252,2025-02-27 17:32:32,2025,February,Thursday,17,Bill Payment,Debit,Online,Amazon,3804.98,Success
21363,253,2024-09-20 11:24:07,2024,September,Friday,11,Transfer,Transfer,ATM,Amazon,29899.59,Success
38980,254,2024-03-08 19:10:05,2024,March,Friday,19,Deposit,Credit,Online,Bank Deposit,176.4,Success
20111,255,2024-09-29 15:22:10,2024,September,Sunday,15,Transfer,Transfer,Online,Reliance,5757.26,Success
495,256,2025-04-13 15:19:39,2025,April,Sunday,15,Deposit,Credit,Branch,Bank Deposit,1639.95,Success
28896,257,2024-11-25 19:36:59,2024,November,Monday,19,Withdrawal,Debit,UPI,ATM Withdrawal,7033.11,Success
16297,258,2024-05-25 21:00:55,2024,May,Saturday,21,Transfer,Transfer,Online,Electricity Board,8244.46,Success
44629,259,2024-10-15 04:53:24,2024,October,Tuesday,4,Bill Payment,Debit,UPI,Flipkart,37321.06,Success
40294,260,2024-04-02 10:27:13,2024,April,Tuesday,10,Deposit,Credit,UPI,Bank Deposit,3632.67,Success
28214,261,2024-04-17 20:20:50,2024,April,Wednesday,20,Deposit,Credit,ATM,Bank Deposit,7320.87,Success
33118,262,2023-10-20 00:42:57,2023,October,Friday,0,Deposit,Credit,Branch,Bank Deposit,29423.87,Success
19156,263,2024-09-11 02:48:43,2024,September,Wednesday,2,Deposit,Credit,UPI,Bank Deposit,4352.82,Success
41195,264,2025-02-25 19:16:36,2025,February,Tuesday,19,Transfer,Transfer,Online,PayTM,5073.18,Success
46503,265,2025-01-28 13:54:25,2025,January,Tuesday,13,Withdrawal,Debit,UPI,ATM Withdrawal,1109.05,Success
31775,266,2024-01-15 03:19:50,2024,January,Monday,3,Deposit,Credit,ATM,Bank Deposit,6160.26,Success
34473,267,2024-08-10 18:59:34,2024,August,Saturday,18,Deposit,Credit,Online,Bank Deposit,7224.6,Success
33831,268,2025-04-29 06:59:49,2025,April,Tuesday,6,Deposit,Credit,Online,Bank Deposit,6700.77,Success
22229,269,2023-12-30 14:09:20,2023,December,Saturday,14,Transfer,Transfer,ATM,Water Board,4175.21,Success
4247,270,2024-09-05 12:51:40,2024,September,Thursday,12,Deposit,Credit,ATM,Bank Deposit,1953.7,Success
41472,271,2025-01-27 02:18:53,2025,January,Monday,2,Withdrawal,Debit,Online,ATM Withdrawal,3158.74,Success
4384,272,2025-05-16 14:29:37,2025,May,Friday,14,Withdrawal,Debit,UPI,ATM Withdrawal,3172.22,Success
15031,273,2023-11-22 00:37:25,2023,November,Wednesday,0,Deposit,Credit,UPI,Bank Deposit,7367.88,Success
18337,274,2025-02-16 00:59:44,2025,February,Sunday,0,Bill Payment,Debit,UPI,Reliance,895.26,Success
26398,275,2024-08-23 07:01:37,2024,August,Friday,7,Transfer,Transfer,Branch,Water Board,645.55,Success
733,276,2024-04-05 19:06:11,2024,April,Friday,19,Withdrawal,Debit,Branch,ATM Withdrawal,3258.34,Success
27156,277,2024-10-29 10:26:40,2024,October,Tuesday,10,Deposit,Credit,Online,Bank Deposit,285.21,Success
19444,278,2025-04-22 10:19:53,2025,April,Tuesday,10,Withdrawal,Debit,Online,ATM Withdrawal,4579.65,Success
24392,279,2025-04-03 16:11:31,2025,April,Thursday,16,Withdrawal,Debit,UPI,ATM Withdrawal,5003.62,Success
42723,280,2024-01-25 07:26:36,2024,January,Thursday,7,Withdrawal,Debit,ATM,ATM Withdrawal,4175.87,Success
38386,281,2024-09-10 08:23:18,2024,September,Tuesday,8,Bill Payment,Debit,Branch,Electricity Board,12768.12,Success
43108,282,2024-01-05 10:59:48,2024,January,Friday,10,Deposit,Credit,Online,Bank Deposit,14307.74,Success
18527,283,2023-10-23 13:43:38,2023,October,Monday,13,Deposit,Credit,Branch,Bank Deposit,9563.28,Success
16854,284,2024-04-13 22:29:40,2024,April,Saturday,22,Withdrawal,Debit,UPI,ATM Withdrawal,14422.69,Success
10363,285,2023-10-08 20:19:53,2023,October,Sunday,20,Withdrawal,Debit,Branch,ATM Withdrawal,11410.15,Success
12747,286,2024-08-14 04:24:09,2024,August,Wednesday,4,Deposit,Credit,Online,Bank Deposit,2783.97,Failed
7673,287,2024-12-08 17:14:17,2024,December,Sunday,17,Withdrawal,Debit,Online,ATM Withdrawal,2330.06,Success
15423,288,2024-01-07 16:27:40,2024,January,Sunday,16,Withdrawal,Debit,UPI,ATM Withdrawal,16023.37,Success
32692,289,2025-08-16 19:54:23,2025,August,Saturday,19,Bill Payment,Debit,ATM,Gas Supplier,14383.84,Success
32544,290,2024-02-21 00:54:51,2024,February,Wednesday,0,Deposit,Credit,Branch,Bank Deposit,922.01,Success
38108,291,2024-12-15 09:53:15,2024,December,Sunday,9,Bill Payment,Debit,Branch,Gas Supplier,262.86,Success
31496,292,2025-04-04 15:52:09,2025,April,Friday,15,Transfer,Transfer,Branch,Gas Supplier,7254.84,Success
4695,293,2023-10-14 20:01:37,2023,October,Saturday,20,Deposit,Credit,Online,Bank Deposit,12895.04,Success
8634,294,2024-07-21 07:35:18,2024,July,Sunday,7,Withdrawal,Debit,Branch,ATM Withdrawal,20461.49,Success
16817,295,2025-01-10 15:00:34,2025,January,Friday,15,Transfer,Transfer,Branch,BigBasket,7262.8,Success
9764,296,2024-05-29 18:17:06,2024,May,Wednesday,18,Deposit,Credit,Branch,Bank Deposit,10831.71,Success
47904,297,2025-02-06 08:10:20,2025,February,Thursday,8,Transfer,Transfer,Branch,Water Board,5577.48,Failed
15037,298,2024-03-22 15:58:04,2024,March,Friday,15,Deposit,Credit,UPI,Bank Deposit,2338.52,Success
15679,299,2023-11-17 02:39:03,2023,November,Friday,2,Deposit,Credit,UPI,Bank Deposit,5070.4,Success
43017,300,2025-01-11 09:10:14,2025,January,Saturday,9,Withdrawal,Debit,Branch,ATM Withdrawal,15036.99,Success
31207,301,2024-10-19 06:05:17,2024,October,Saturday,6,Deposit,Credit,Branch,Bank Deposit,9290.36,Success
33680,302,2024-10-23 03:41:19,2024,October,Wednesday,3,Deposit,Credit,Online,Bank Deposit,15296.72,Success
1561,303,2024-02-28 16:51:26,2024,February,Wednesday,16,Deposit,Credit,Online,Bank Deposit,4866.06,Success
12396,304,2025-10-04 15:32:46,2025,October,Saturday,15,Transfer,Transfer,UPI,IRCTC,46107.61,Success
17829,305,2025-05-28 18:30:33,2025,May,Wednesday,18,Withdrawal,Debit,Online,ATM Withdrawal,2233.16,Success
44873,306,2025-09-17 00:14:20,2025,September,Wednesday,0,Deposit,Credit,ATM,Bank Deposit,4596.84,Success
1309,307,2024-08-12 15:20:03,2024,August,Monday,15,Deposit,Credit,Online,Bank Deposit,16368.37,Success
36151,308,2024-06-18 05:41:44,2024,June,Tuesday,5,Withdrawal,Debit,Branch,ATM Withdrawal,62879.68,Success
13460,309,2024-10-05 01:22:48,2024,October,Saturday,1,Deposit,Credit,ATM,Bank Deposit,23365.26,Success
38945,310,2024-02-07 12:59:42,2024,February,Wednesday,12,Withdrawal,Debit,Branch,ATM Withdrawal,20849.32,Success
18820,311,2024-06-19 23:33:24,2024,June,Wednesday,23,Withdrawal,Debit,ATM,ATM Withdrawal,2912.47,Success
42441,312,2025-06-14 09:06:18,2025,June,Saturday,9,Deposit,Credit,Online,Bank Deposit,10930.73,Success
34794,313,2024-04-04 00:15:24,2024,April,Thursday,0,Transfer,Transfer,Online,BigBasket,21985.86,Success
38544,314,2023-11-23 15:29:52,2023,November,Thursday,15,Deposit,Credit,Branch,Bank Deposit,33437.95,Success
47647,315,2024-11-16 19:26:09,2024,November,Saturday,19,Deposit,Credit,UPI,Bank Deposit,10818.92,Success
15832,316,2024-03-12 19:32:55,2024,March,Tuesday,19,Transfer,Transfer,ATM,Flipkart,28753.58,Success
31764,317,2025-04-11 13:26:18,2025,April,Friday,13,Bill Payment,Debit,UPI,Electricity Board,6285.83,Pending
32172,318,2024-12-31 02:19:02,2024,December,Tuesday,2,Bill Payment,Debit,Online,Water Board,758.9,Failed
37372,319,2024-01-05 17:29:32,2024,January,Friday,17,Withdrawal,Debit,UPI,ATM Withdrawal,6479.98,Success
8568,320,2025-01-23 11:32:48,2025,January,Thursday,11,Transfer,Transfer,ATM,Electricity Board,18394.03,Pending
24243,321,2023-10-13 18:13:40,2023,October,Friday,18,Transfer,Transfer,Branch,Flipkart,4966.27,Success
5643,322,2024-06-03 15:08:07,2024,June,Monday,15,Withdrawal,Debit,Branch,ATM Withdrawal,16142.63,Success
33588,323,2023-12-22 03:29:58,2023,December,Friday,3,Deposit,Credit,ATM,Bank Deposit,9459.91,Success
17251,324,2024-04-26 17:07:08,2024,April,Friday,17,Deposit,Credit,ATM,Bank Deposit,6050.7,Success
39958,325,2025-08-28 11:19:06,2025,August,Thursday,11,Deposit,Credit,Online,Bank Deposit,4644.77,Success
49184,326,2025-01-20 02:21:17,2025,January,Monday,2,Bill Payment,Debit,Online,Water Board,1197.09,Success
46107,327,2024-07-15 13:11:38,2024,July,Monday,13,Deposit,Credit,Branch,Bank Deposit,8240.62,Success
13673,328,2023-12-15 16:11:15,2023,December,Friday,16,Bill Payment,Debit,ATM,PayTM,4293.16,Failed
3827,329,2025-01-15 01:12:50,2025,January,Wednesday,1,Withdrawal,Debit,Branch,ATM Withdrawal,894.62,Success
11476,330,2023-10-30 21:26:59,2023,October,Monday,21,Deposit,Credit,Branch,Bank Deposit,12116.83,Success
10196,331,2024-10-02 06:10:52,2024,October,Wednesday,6,Deposit,Credit,ATM,Bank Deposit,1785.03,Success
28174,332,2025-04-30 10:36:25,2025,April,Wednesday,10,Withdrawal,Debit,Online,ATM Withdrawal,18254.78,Success
49335,333,2024-09-26 09:40:40,2024,September,Thursday,9,Transfer,Transfer,UPI,IRCTC,14060.86,Success
21215,334,2025-09-20 17:29:54,2025,September,Saturday,17,Deposit,Credit,Online,Bank Deposit,22075.0,Success
15939,335,2025-06-21 01:41:01,2025,June,Saturday,1,Withdrawal,Debit,Online,ATM Withdrawal,7529.22,Success
20689,336,2024-06-01 06:46:36,2024,June,Saturday,6,Withdrawal,Debit,UPI,ATM Withdrawal,365.84,Success
28864,337,2025-09-25 22:31:08,2025,September,Thursday,22,Deposit,Credit,UPI,Bank Deposit,19267.71,Success
37578,338,2023-12-23 02:20:34,2023,December,Saturday,2,Deposit,Credit,ATM,Bank Deposit,30735.99,Failed
14787,339,2025-01-11 07:26:43,2025,January,Saturday,7,Bill Payment,Debit,UPI,IRCTC,15972.01,Success
46923,340,2025-04-24 22:48:09,2025,April,Thursday,22,Withdrawal,Debit,Online,ATM Withdrawal,6403.7,Success
990,341,2024-12-10 18:45:44,2024,December,Tuesday,18,Bill Payment,Debit,Branch,IRCTC,47631.8,Success
21065,342,2024-07-21 10:11:21,2024,July,Sunday,10,Deposit,Credit,UPI,Bank Deposit,8792.47,Success
27938,343,2025-06-01 01:18:21,2025,June,Sunday,1,Withdrawal,Debit,UPI,ATM Withdrawal,1219.42,Success
21676,344,2024-06-10 02:17:40,2024,June,Monday,2,Withdrawal,Debit,ATM,ATM Withdrawal,4405.74,Success
7411,345,2024-05-05 01:23:15,2024,May,Sunday,1,Transfer,Transfer,ATM,Amazon,2050.98,Success
12475,346,2025-08-30 11:55:19,2025,August,Saturday,11,Withdrawal,Debit,UPI,ATM Withdrawal,5769.44,Success
18791,347,2025-09-26 13:52:21,2025,September,Friday,13,Transfer,Transfer,Online,Reliance,999.17,Success
29677,348,2024-05-05 05:26:02,2024,May,Sunday,5,Deposit,Credit,Branch,Bank Deposit,2718.11,Success
32049,349,2024-12-02 09:05:15,2024,December,Monday,9,Deposit,Credit,ATM,Bank Deposit,16226.51,Success
34490,350,2024-06-14 23:43:56,2024,June,Friday,23,Withdrawal,Debit,Online,ATM Withdrawal,7968.06,Success
34128,351,2024-05-02 11:20:34,2024,May,Thursday,11,Deposit,Credit,UPI,Bank Deposit,8667.82,Success
10842,352,2024-03-27 12:37:52,2024,March,Wednesday,12,Deposit,Credit,Online,Bank Deposit,9749.06,Success
13889,353,2024-06-22 06:33:17,2024,June,Saturday,6,Deposit,Credit,Online,Bank Deposit,2058.4,Success
6240,354,2025-05-22 01:37:08,2025,May,Thursday,1,Withdrawal,Debit,Branch,ATM Withdrawal,8855.47,Success
10609,355,2024-06-12 15:18:35,2024,June,Wednesday,15,Deposit,Credit,UPI,Bank Deposit,14907.09,Success
21259,356,2024-12-28 20:11:26,2024,December,Saturday,20,Deposit,Credit,Online,Bank Deposit,12610.07,Success
20790,357,2025-01-10 07:03:01,2025,January,Friday,7,Transfer,Transfer,ATM,PhonePe,2796.9,Success
43705,358,2024-07-27 09:00:56,2024,July,Saturday,9,Bill Payment,Debit,UPI,PhonePe,3553.18,Success
25492,359,2025-01-21 10:42:11,2025,January,Tuesday,10,Withdrawal,Debit,ATM,ATM Withdrawal,2131.11,Success
18798,360,2024-09-23 03:46:13,2024,September,Monday,3,Deposit,Credit,Branch,Bank Deposit,10648.75,Success
13436,361,2025-06-10 13:58:16,2025,June,Tuesday,13,Deposit,Credit,Branch,Bank Deposit,6123.73,Failed
36639,362,2024-07-13 19:45:41,2024,July,Saturday,19,Bill Payment,Debit,Branch,Water Board,20221.45,Success
17491,363,2023-11-05 06:12:31,2023,November,Sunday,6,Bill Payment,Debit,Branch,BigBasket,1925.72,Success
23764,364,2024-09-16 22:46:00,2024,September,Monday,22,Deposit,Credit,UPI,Bank Deposit,385.36,Pending
36144,365,2024-09-20 19:25:56,2024,September,Friday,19,Deposit,Credit,Branch,Bank Deposit,12678.89,Success
13617,366,2025-04-10 04:31:38,2025,April,Thursday,4,Deposit,Credit,UPI,Bank Deposit,39613.89,Success
38995,367,2024-10-27 04:22:12,2024,October,Sunday,4,Transfer,Transfer,Online,Flipkart,21317.88,Success
39160,368,2025-05-09 10:58:29,2025,May,Friday,10,Transfer,Transfer,Online,Electricity Board,10011.07,Failed
29269,369,2025-08-03 07:16:16,2025,August,Sunday,7,Withdrawal,Debit,Branch,ATM Withdrawal,20719.34,Pending
31705,370,2024-03-14 10:23:00,2024,March,Thursday,10,Deposit,Credit,Online,Bank Deposit,41457.54,Success
49064,371,2024-10-26 23:14:45,2024,October,Saturday,23,Transfer,Transfer,Branch,Electricity Board,4148.71,Pending
29425,372,2024-03-14 14:21:48,2024,March,Thursday,14,Deposit,Credit,Branch,Bank Deposit,12278.57,Success
29813,373,2023-11-01 06:38:50,2023,November,Wednesday,6,Withdrawal,Debit,Online,ATM Withdrawal,15650.0,Success
40026,374,2024-06-08 17:05:37,2024,June,Saturday,17,Deposit,Credit,UPI,Bank Deposit,212.68,Success
38309,375,2024-12-15 05:34:27,2024,December,Sunday,5,Transfer,Transfer,Branch,IRCTC,11051.28,Success
17584,376,2024-08-31 18:53:26,2024,August,Saturday,18,Deposit,Credit,Online,Bank Deposit,11260.06,Success
49347,377,2024-08-16 16:00:01,2024,August,Friday,16,Deposit,Credit,ATM,Bank Deposit,6479.04,Success
6662,378,2025-10-04 17:11:14,2025,October,Saturday,17,Withdrawal,Debit,Branch,ATM Withdrawal,12328.84,Success
30237,379,2024-02-12 03:39:39,2024,February,Monday,3,Deposit,Credit,Online,Bank Deposit,3482.73,Success
13382,380,2024-07-11 16:21:47,2024,July,Thursday,16,Withdrawal,Debit,ATM,ATM Withdrawal,3779.57,Success
30576,381,2024-11-21 11:44:17,2024,November,Thursday,11,Transfer,Transfer,Online,Flipkart,14172.41,Pending
42716,382,2025-05-13 14:35:24,2025,May,Tuesday,14,Bill Payment,Debit,Branch,IRCTC,9735.31,Success
33567,383,2023-12-20 05:17:34,2023,December,Wednesday,5,Deposit,Credit,Online,Bank Deposit,338.77,Success
20966,384,2024-07-10 16:55:29,2024,July,Wednesday,16,Withdrawal,Debit,Branch,ATM Withdrawal,3795.25,Success
30902,385,2025-09-19 14:03:00,2025,September,Friday,14,Deposit,Credit,UPI,Bank Deposit,7849.44,Success
33043,386,2023-10-12 21:30:20,2023,October,Thursday,21,Transfer,Transfer,ATM,Flipkart,986.44,Success
45672,387,2025-06-04 01:58:01,2025,June,Wednesday,1,Deposit,Credit,UPI,Bank Deposit,6410.52,Success
42608,388,2024-12-14 19:42:13,2024,December,Saturday,19,Deposit,Credit,Branch,Bank Deposit,2738.92,Success
20126,389,2024-07-30 13:28:58,2024,July,Tuesday,13,Deposit,Credit,Branch,Bank Deposit,14497.21,Success
13586,390,2024-06-02 03:13:53,2024,June,Sunday,3,Withdrawal,Debit,Branch,ATM Withdrawal,3315.8,Pending
849,391,2024-09-15 15:18:51,2024,September,Sunday,15,Transfer,Transfer,ATM,BigBasket,23192.02,Success
14087,392,2024-01-10 23:19:54,2024,January,Wednesday,23,Deposit,Credit,ATM,Bank Deposit,13648.1,Success
10372,393,2024-07-02 02:11:25,2024,July,Tuesday,2,Deposit,Credit,Online,Bank Deposit,7841.85,Success
23437,394,2025-03-25 02:05:56,2025,March,Tuesday,2,Deposit,Credit,Online,Bank Deposit,1804.84,Pending
41978,395,2025-06-23 02:25:33,2025,June,Monday,2,Deposit,Credit,ATM,Bank Deposit,2150.81,Success
20813,396,2025-04-09 15:47:05,2025,April,Wednesday,15,Deposit,Credit,UPI,Bank Deposit,4310.27,Success
43881,397,2024-09-20 03:19:38,2024,September,Friday,3,Transfer,Transfer,Online,Water Board,9687.31,Success
38817,398,2025-02-25 15:39:22,2025,February,Tuesday,15,Deposit,Credit,ATM,Bank Deposit,13660.37,Success
34604,399,2025-01-26 06:50:35,2025,January,Sunday,6,Deposit,Credit,Online,Bank Deposit,2038.06,Success
18392,400,2024-12-31 20:34:45,2024,December,Tuesday,20,Deposit,Credit,ATM,Bank Deposit,3914.68,Success
9697,401,2024-03-31 22:56:18,2024,March,Sunday,22,Transfer,Transfer,Online,IRCTC,1625.86,Success
4410,402,2024-01-11 05:53:51,2024,January,Thursday,5,Withdrawal,Debit,Branch,ATM Withdrawal,6465.96,Success
47350,403,2025-05-21 19:47:07,2025,May,Wednesday,19,Deposit,Credit,Online,Bank Deposit,2714.17,Success
40297,404,2025-05-20 04:16:33,2025,May,Tuesday,4,Withdrawal,Debit,UPI,ATM Withdrawal,9953.13,Success
34191,405,2025-07-17 18:52:54,2025,July,Thursday,18,Transfer,Transfer,Online,Reliance,4020.5,Failed
48376,406,2025-04-05 13:24:52,2025,April,Saturday,13,Transfer,Transfer,Branch,Amazon,4390.3,Success
30363,407,2025-08-18 20:42:20,2025,August,Monday,20,Withdrawal,Debit,ATM,ATM Withdrawal,29064.49,Success
19742,408,2025-04-21 20:57:12,2025,April,Monday,20,Withdrawal,Debit,UPI,ATM Withdrawal,7986.13,Success
19546,409,2025-02-27 01:50:57,2025,February,Thursday,1,Withdrawal,Debit,Branch,ATM Withdrawal,9112.57,Success
10021,410,2023-12-27 08:35:32,2023,December,Wednesday,8,Transfer,Transfer,Online,BigBasket,27721.39,Success
36961,411,2025-02-18 05:36:26,2025,February,Tuesday,5,Deposit,Credit,ATM,Bank Deposit,5486.14,Success
2683,412,2023-12-08 10:08:25,2023,December,Friday,10,Deposit,Credit,Branch,Bank Deposit,1702.04,Success
40261,413,2025-01-13 04:53:50,2025,January,Monday,4,Deposit,Credit,Online,Bank Deposit,8194.45,Success
36188,414,2024-06-12 19:26:25,2024,June,Wednesday,19,Deposit,Credit,Branch,Bank Deposit,4370.54,Success
19939,415,2025-04-04 19:10:14,2025,April,Friday,19,Withdrawal,Debit,ATM,ATM Withdrawal,21015.85,Success
16192,416,2024-07-08 04:32:37,2024,July,Monday,4,Withdrawal,Debit,Branch,ATM Withdrawal,32677.36,Success
48192,417,2025-04-11 14:14:22,2025,April,Friday,14,Deposit,Credit,Online,Bank Deposit,10262.75,Success
2778,418,2023-11-11 00:16:26,2023,November,Saturday,0,Withdrawal,Debit,Branch,ATM Withdrawal,15767.69,Success
4771,419,2025-02-21 16:32:10,2025,February,Friday,16,Deposit,Credit,Branch,Bank Deposit,1072.12,Success
34271,420,2025-01-17 00:25:45,2025,January,Friday,0,Bill Payment,Debit,Branch,PayTM,16606.46,Success
33718,421,2023-11-25 01:40:28,2023,November,Saturday,1,Bill Payment,Debit,Branch,Water Board,3186.83,Success
8552,422,2025-07-15 16:25:03,2025,July,Tuesday,16,Bill Payment,Debit,UPI,PhonePe,5956.04,Success
49220,423,2025-05-26 00:41:15,2025,May,Monday,0,Transfer,Transfer,UPI,IRCTC,3240.55,Success
27746,424,2025-08-05 21:24:26,2025,August,Tuesday,21,Deposit,Credit,Online,Bank Deposit,9250.89,Success
39135,425,2024-07-19 12:51:10,2024,July,Friday,12,Deposit,Credit,Online,Bank Deposit,17774.87,Success
41189,426,2023-10-28 23:21:54,2023,October,Saturday,23,Deposit,Credit,Branch,Bank Deposit,5929.75,Success
21203,427,2025-06-12 17:49:51,2025,June,Thursday,17,Transfer,Transfer,ATM,Amazon,23163.67,Success
48998,428,2025-06-16 23:07:21,2025,June,Monday,23,Transfer,Transfer,Online,Electricity Board,2278.32,Success
18751,429,2024-10-27 17:37:30,2024,October,Sunday,17,Deposit,Credit,ATM,Bank Deposit,13005.25,Success
29881,430,2023-10-12 13:36:01,2023,October,Thursday,13,Deposit,Credit,ATM,Bank Deposit,3326.37,Success
36572,431,2024-03-03 05:02:19,2024,March,Sunday,5,Withdrawal,Debit,UPI,ATM Withdrawal,17311.45,Success
13210,432,2024-01-21 13:11:08,2024,January,Sunday,13,Deposit,Credit,ATM,Bank Deposit,4982.11,Success
36215,433,2024-07-21 09:45:45,2024,July,Sunday,9,Transfer,Transfer,Branch,IRCTC,28127.67,Success
44757,434,2025-01-28 09:33:57,2025,January,Tuesday,9,Deposit,Credit,Branch,Bank Deposit,13030.19,Success
