loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_months,start_date,end_date,status
1450,4705,Home,4515860.89,9.59,48,2025-04-06,2029-04-06,Active
1451,1326,Personal,3906565.73,12.3,84,2025-01-04,2032-01-04,Defaulted
1452,2692,Personal,344654.67,11.15,84,2024-03-19,2031-03-19,Defaulted
1453,3518,Personal,694437.28,14.24,122,2020-12-31,2030-12-31,Active
1454,4824,Education,4066467.14,7.38,24,2023-12-11,2025-12-11,Active
1455,2646,Business,652672.39,11.26,48,2023-01-13,2027-01-13,Defaulted
1456,168,Personal,1757201.41,6.78,84,2023-11-28,2030-11-28,Defaulted
1457,272,Home,2731125.46,9.6,122,2024-09-25,2034-09-25,Active
1458,2445,Personal,550328.64,12.92,36,2024-01-31,2027-01-31,Defaulted
1459,938,Home,4579629.99,12.55,122,2025-07-23,2035-07-23,Active
1460,4525,Personal,4120990.43,8.23,24,2023-01-18,2025-01-18,Defaulted
1461,4702,Car,1354686.11,8.17,24,2025-01-04,2027-01-04,Closed
1462,4464,Business,3837063.99,14.08,36,2023-07-30,2026-07-30,Closed
1463,3806,Education,3598344.17,13.55,12,2024-08-15,2025-08-15,Closed
1464,1435,Personal,3211560.52,9.6,24,2024-03-06,2026-03-06,Active
1465,549,Education,2157519.99,7.1,48,2025-10-03,2029-10-03,Defaulted
1466,1135,Car,205713.12,12.06,72,2023-01-17,2029-01-17,Closed
1467,29,Car,2220223.02,10.92,36,2023-08-14,2026-08-14,Active
1468,3469,Business,2810423.18,8.72,12,2022-06-17,2023-06-17,Defaulted
1469,4179,Personal,2405667.93,10.27,122,2023-10-31,2033-10-31,Closed
1470,4214,Car,1972714.75,13.07,12,2022-10-21,2023-10-21,Defaulted
1471,1900,Personal,2283261.82,11.33,48,2024-06-23,2028-06-23,Defaulted
1472,1891,Car,4482824.6,13.43,60,2023-12-01,2028-12-01,Defaulted
1473,678,Education,4457589.91,8.66,12,2025-07-25,2026-07-25,Closed
1474,3676,Personal,223163.32,8.59,48,2024-10-12,2028-10-12,Active
1475,3933,Personal,1429601.36,13.77,60,2023-01-25,2028-01-25,Closed
1476,3092,Personal,3263751.53,7.15,48,2024-02-09,2028-02-09,Active
1477,213,Home,720124.05,7.75,36,2024-01-20,2027-01-20,Closed
1478,386,Car,3170587.65,12.38,24,2025-01-15,2027-01-15,Defaulted
1479,2004,Home,4305237.36,14.03,48,2024-01-06,2028-01-06,Defaulted
1480,2707,Business,1048437.56,8.98,72,2021-04-21,2027-04-21,Defaulted
1481,4776,Business,1239598.26,9.37,122,2024-06-05,2034-06-05,Defaulted
1482,98,Personal,4577592.28,11.1,48,2022-07-16,2026-07-16,Defaulted
1483,3718,Education,3704049.89,10.42,24,2023-02-24,2025-02-24,Closed
1484,668,Home,192846.67,7.01,122,2021-11-02,2031-11-02,Active
1485,268,Education,2712719.0,12.25,72,2021-06-08,2027-06-08,Defaulted
1486,3702,Business,1115886.11,12.28,12,2022-04-09,2023-04-09,Closed
1487,604,Personal,4062795.58,9.8,36,2023-09-07,2026-09-07,Defaulted
1488,3130,Personal,3744775.2,9.73,12,2023-03-12,2024-03-12,Active
1489,3213,Business,3407835.62,12.61,60,2023-11-29,2028-11-29,Active
1490,4549,Car,4960036.76,9.26,72,2020-12-13,2026-12-13,Active
1491,3672,Business,2084651.86,7.82,84,2025-04-26,2032-04-26,Closed
1492,945,Education,1060161.64,12.05,122,2020-10-30,2030-10-30,Closed
1493,3808,Home,4589375.67,9.66,84,2025-08-20,2032-08-20,Active
1494,3177,Car,940230.01,8.78,60,2023-08-03,2028-08-03,Closed
1495,2660,Car,2302505.94,8.83,122,2023-05-15,2033-05-15,Active
1496,3871,Home,1206216.46,12.39,48,2025-01-31,2029-01-31,Active
1497,1850,Personal,88832.36,10.81,36,2021-07-04,2024-07-04,Defaulted
1498,3443,Personal,3979145.69,8.63,122,2023-09-02,2033-09-02,Closed
1499,2163,Home,3036292.98,11.85,72,2022-05-04,2028-05-04,Active
1500,2476,Business,3292372.25,10.07,60,2024-02-27,2029-02-27,Active
1501,4806,Education,1765561.04,13.19,60,2021-12-23,2026-12-23,Defaulted
1502,1780,Business,3804307.49,9.07,24,2023-07-06,2025-07-06,Active
1503,2822,Home,559945.01,7.07,84,2023-12-03,2030-12-03,Closed
1504,2372,Education,516666.09,11.16,36,2025-08-29,2028-08-29,Active
1505,3728,Business,305727.77,9.2,72,2024-01-03,2030-01-03,Defaulted
1506,2449,Education,3778338.52,8.85,122,2024-02-21,2034-02-21,Active
1507,862,Home,3828374.98,12.46,24,2023-05-02,2025-05-02,Closed
1508,4720,Education,1266844.31,12.33,122,2024-07-24,2034-07-24,Closed
1509,3683,Personal,3751494.36,9.68,72,2022-04-23,2028-04-23,Defaulted
1510,2877,Personal,1091581.39,10.67,84,2021-09-21,2028-09-21,Closed
1511,1228,Car,4610918.06,11.62,122,2022-10-20,2032-10-20,Active
1512,3174,Personal,905966.36,11.96,48,2020-11-17,2024-11-17,Defaulted
1513,2768,Home,2164654.99,11.23,60,2024-08-14,2029-08-14,Active
1514,4752,Business,3683616.97,10.62,12,2023-02-11,2024-02-11,Defaulted
1515,2113,Business,4079220.67,12.28,84,2021-12-04,2028-12-04,Closed
1516,3415,Education,3094613.03,7.71,12,2022-10-20,2023-10-20,Closed
1517,4835,Education,4187948.1,13.99,36,2023-11-23,2026-11-23,Active
1518,1790,Education,727977.36,10.41,36,2021-10-09,2024-10-09,Defaulted
1519,3903,Business,1331499.27,12.54,12,2023-01-09,2024-01-09,Closed
1520,3611,Education,3622066.7,7.63,122,2022-04-23,2032-04-23,Defaulted
1521,3069,Home,4391284.99,7.95,122,2024-01-14,2034-01-14,Defaulted
1522,1681,Car,3996432.18,10.16,84,2021-10-21,2028-10-21,Closed
1523,1826,Education,1674947.85,7.77,122,2023-03-13,2033-03-13,Defaulted
1524,1506,Home,879690.57,11.8,122,2021-03-18,2031-03-18,Defaulted
1525,700,Education,2774630.42,7.48,12,2023-01-06,2024-01-06,Active
1526,2930,Car,607854.41,7.08,24,2025-05-24,2027-05-24,Defaulted
1527,4892,Car,3731648.37,12.2,84,2025-09-22,2032-09-22,Active
1528,267,Business,339233.4,10.98,84,2022-06-05,2029-06-05,Defaulted
1529,1376,Car,469146.97,13.73,60,2022-11-14,2027-11-14,Active
1530,1900,Car,4540231.22,12.09,48,2022-02-07,2026-02-07,Active
1531,1173,Business,4634635.16,12.99,48,2024-04-18,2028-04-18,Defaulted
1532,1883,Personal,4151265.95,11.06,60,2021-10-02,2026-10-02,Closed
1533,185,Home,1564993.03,8.24,84,2023-04-29,2030-04-29,Closed
1534,4637,Car,1669640.11,11.53,60,2023-06-17,2028-06-17,Defaulted
1535,19,Business,904649.85,8.57,84,2023-05-23,2030-05-23,Closed
1536,1070,Personal,2366901.27,8.36,48,2022-07-31,2026-07-31,Closed
1537,4405,Personal,2963786.17,13.89,84,2021-03-28,2028-03-28,Active
1538,4906,Home,3753042.36,11.83,60,2024-08-12,2029-08-12,Active
1539,4144,Car,2934471.31,10.4,72,2025-08-01,2031-08-01,Closed
1540,398,Education,973491.11,13.66,12,2024-04-10,2025-04-10,Closed
1541,2080,Personal,1280253.21,7.23,72,2022-08-20,2028-08-20,Defaulted
1542,3923,Car,3762575.14,7.9,72,2024-08-28,2030-08-28,Active
1543,954,Personal,1890885.2,6.73,12,2022-09-08,2023-09-08,Active
1544,2967,Personal,728486.32,7.89,72,2021-08-25,2027-08-25,Active
1545,4337,Personal,319330.13,11.75,12,2020-12-01,2021-12-01,Active
1546,3638,Personal,4193188.59,9.49,84,2021-01-07,2028-01-07,Active
1547,2992,Home,4379153.56,8.21,72,2025-04-22,2031-04-22,Closed
1548,4565,Business,1660682.6,7.71,84,2021-10-19,2028-10-19,Defaulted
1549,3659,Home,3121768.02,9.86,84,2024-12-24,2031-12-24,Defaulted
1550,1479,Car,3085752.57,12.59,12,2025-04-12,2026-04-12,Defaulted
1551,4835,Car,2751229.93,11.52,36,2023-10-17,2026-10-17,Active
1552,2041,Education,4679489.06,8.89,24,2022-03-08,2024-03-08,Active
1553,763,Business,1827861.5,12.24,72,2021-12-21,2027-12-21,Closed
1554,3398,Business,3075962.31,7.93,48,2021-10-14,2025-10-14,Defaulted
1555,1080,Business,1911929.18,10.24,122,2021-06-09,2031-06-09,Defaulted
1556,3966,Business,2125979.7,7.93,36,2023-11-24,2026-11-24,Closed
1557,1663,Personal,4625928.95,12.6,24,2025-06-07,2027-06-07,Active
1558,2538,Education,2432711.37,11.94,72,2024-07-24,2030-07-24,Active
1559,4721,Education,4491549.23,7.59,24,2021-07-20,2023-07-20,Defaulted
1560,4731,Personal,1289346.6,10.84,84,2025-07-02,2032-07-02,Closed
1561,941,Home,4005101.34,6.79,84,2023-02-25,2030-02-25,Active
1562,1595,Business,4920889.84,10.14,36,2023-06-22,2026-06-22,Defaulted
1563,4150,Education,1828194.15,8.84,12,2022-02-03,2023-02-03,Active
1564,159,Home,913065.7,12.83,72,2022-07-17,2028-07-17,Defaulted
1565,339,Business,4779300.12,9.81,36,2023-11-07,2026-11-07,Closed
1566,2558,Home,4764482.44,13.09,72,2023-02-20,2029-02-20,Active
1567,174,Car,2431203.08,11.89,36,2022-04-06,2025-04-06,Defaulted
1568,30,Education,2203171.69,10.97,24,2024-06-12,2026-06-12,Closed
1569,2438,Personal,337329.37,12.07,72,2025-01-23,2031-01-23,Active
1570,3264,Business,311481.99,13.04,60,2024-09-06,2029-09-06,Closed
1571,1127,Home,4133487.3,8.4,24,2022-12-22,2024-12-22,Closed
1572,3325,Car,1652130.77,10.35,84,2023-01-13,2030-01-13,Closed
1573,2618,Home,3003481.39,8.8,12,2024-12-31,2025-12-31,Closed
1574,1402,Business,2982807.7,8.88,84,2021-03-06,2028-03-06,Closed
1575,2072,Car,324679.07,6.52,60,2021-09-20,2026-09-20,Active
1576,1883,Home,550697.74,12.84,84,2024-12-28,2031-12-28,Closed
1577,4380,Personal,4809085.0,9.92,72,2022-05-31,2028-05-31,Defaulted
1578,4448,Car,2587785.57,7.67,48,2022-02-26,2026-02-26,Active
1579,4693,Business,2777605.2,7.66,72,2020-12-23,2026-12-23,Closed
1580,1162,Business,3075510.94,13.97,48,2025-04-06,2029-04-06,Active
1581,3260,Education,1018707.77,12.62,12,2024-04-04,2025-04-04,Active
1582,721,Personal,166336.99,9.5,60,2023-09-01,2028-09-01,Closed
1583,4870,Car,598205.11,9.32,36,2022-01-07,2025-01-07,Active
1584,3288,Home,909007.75,9.49,122,2022-08-28,2032-08-28,Closed
1585,4355,Business,2116737.89,8.9,72,2024-07-18,2030-07-18,Defaulted
1586,817,Home,3300278.65,13.85,122,2024-09-12,2034-09-12,Active
1587,2990,Home,2032947.1,8.04,12,2024-08-13,2025-08-13,Defaulted
1588,3542,Business,1390077.65,13.33,122,2021-11-20,2031-11-20,Closed
1589,1084,Business,2879616.63,10.14,12,2025-09-03,2026-09-03,Active
1590,2871,Business,790701.77,10.1,24,2024-06-02,2026-06-02,Active
1591,379,Business,1428535.42,14.05,24,2024-03-02,2026-03-02,Active
1592,4504,Car,4426147.04,7.17,72,2023-07-09,2029-07-09,Active
1593,1859,Business,2607434.77,8.3,36,2024-03-22,2027-03-22,Closed
1594,31,Business,2083346.59,13.51,60,2022-05-14,2027-05-14,Defaulted
1595,1620,Business,2661196.87,9.17,122,2022-06-03,2032-06-03,Closed
1596,4142,Business,1079047.35,12.9,36,2024-09-29,2027-09-29,Active
1597,2816,Personal,3141364.18,10.24,72,2020-10-16,2026-10-16,Active
1598,634,Car,1126547.55,9.17,84,2021-09-17,2028-09-17,Defaulted
1599,3635,Personal,4801224.96,10.66,24,2023-02-18,2025-02-18,Defaulted
1600,1351,Education,2033461.44,10.67,12,2021-04-16,2022-04-16,Closed
1601,3765,Home,3905993.1,9.22,60,2021-02-27,2026-02-27,Closed
1602,1504,Business,934595.3,11.18,60,2023-10-20,2028-10-20,Closed
1603,1952,Car,3342760.31,12.2,84,2022-01-22,2029-01-22,Closed
1604,1068,Business,4415838.57,9.47,72,2024-07-01,2030-07-01,Active
1605,4237,Home,423006.74,14.17,48,2025-05-01,2029-05-01,Active
1606,2461,Education,2203309.04,11.49,122,2021-04-19,2031-04-19,Active
1607,3558,Education,3348211.35,10.87,122,2020-12-21,2030-12-21,Active
1608,2113,Car,1066024.77,12.54,60,2023-11-21,2028-11-21,Defaulted
1609,2505,Personal,4028572.27,10.92,48,2023-07-14,2027-07-14,Closed
1610,3789,Car,2468377.74,7.41,122,2025-03-06,2035-03-06,Defaulted
1611,3084,Education,465560.72,9.22,72,2021-02-24,2027-02-24,Active
1612,2766,Personal,1588688.47,14.13,84,2021-01-26,2028-01-26,Active
1613,4248,Car,3928932.58,11.78,12,2020-12-23,2021-12-23,Defaulted
1614,4681,Car,2612358.04,7.84,12,2022-01-21,2023-01-21,Closed
1615,4375,Personal,4893360.53,9.5,12,2024-11-17,2025-11-17,Active
1616,2401,Business,579281.73,10.45,122,2022-04-12,2032-04-12,Closed
1617,415,Home,4376290.16,13.6,12,2021-11-07,2022-11-07,Defaulted
1618,2352,Business,104281.28,13.59,12,2021-04-28,2022-04-28,Active
1619,3433,Education,1393846.88,6.81,72,2023-05-24,2029-05-24,Active
1620,3915,Car,4246561.84,13.41,84,2022-05-07,2029-05-07,Closed
1621,1375,Education,3001343.85,11.1,84,2023-06-26,2030-06-26,Defaulted
1622,1134,Personal,4074945.35,12.79,36,2024-09-13,2027-09-13,Closed
1623,4866,Home,4456022.09,10.92,36,2022-06-03,2025-06-03,Active
1624,3380,Home,4839853.11,14.47,48,2021-10-13,2025-10-13,Defaulted
1625,693,Home,626895.82,13.3,60,2024-05-19,2029-05-19,Active
1626,2721,Education,2524120.18,9.6,36,2020-12-27,2023-12-27,Active
1627,891,Education,3084707.93,6.95,24,2023-04-29,2025-04-29,Active
1628,1494,Personal,2556982.54,13.47,84,2022-09-10,2029-09-10,Active
1629,2119,Personal,1106634.5,9.91,122,2025-08-23,2035-08-23,Closed
1630,4683,Home,4700430.39,9.93,12,2021-10-24,2022-10-24,Defaulted
1631,539,Car,1823919.78,10.02,60,2022-08-13,2027-08-13,Defaulted
1632,1825,Personal,2621291.19,11.56,48,2024-02-24,2028-02-24,Defaulted
1633,4322,Education,4013429.36,10.12,60,2025-04-06,2030-04-06,Closed
1634,1341,Business,4096530.63,10.77,36,2021-07-02,2024-07-02,Defaulted
1635,1986,Business,1725478.53,11.76,72,2024-12-19,2030-12-19,Closed
1636,3404,Education,3602725.16,10.96,122,2022-03-01,2032-03-01,Active
1637,2892,Business,330244.12,7.86,48,2021-01-22,2025-01-22,Active
1638,1383,Education,1462223.72,8.76,36,2022-06-14,2025-06-14,Active
1639,2468,Car,3383432.96,6.65,122,2021-10-18,2031-10-18,Closed
1640,2658,Home,3790624.8,8.62,12,2022-06-13,2023-06-13,Defaulted
1641,1662,Business,1584608.14,10.72,36,2023-12-24,2026-12-24,Defaulted
1642,131,Home,1118831.72,13.58,12,2023-09-15,2024-09-15,Closed
1643,2463,Education,472575.46,10.06,122,2023-10-01,2033-10-01,Active
1644,2554,Car,4254640.23,11.43,60,2022-01-28,2027-01-28,Closed
1645,4123,Car,1497031.1,9.87,122,2025-03-03,2035-03-03,Defaulted
1646,2662,Personal,3548137.18,14.29,72,2024-02-02,2030-02-02,Defaulted
1647,431,Car,4471036.66,9.24,60,2022-04-05,2027-04-05,Defaulted
1648,2037,Education,4991079.5,6.53,24,2020-12-28,2022-12-28,Defaulted
1649,4037,Home,186767.29,13.09,36,2022-05-08,2025-05-08,Defaulted
1650,3547,Personal,1037340.3,6.99,122,2025-08-29,2035-08-29,Closed
1651,4677,Business,1223882.96,9.91,48,2024-11-19,2028-11-19,Active
1652,2505,Business,3666303.04,11.49,48,2022-11-09,2026-11-09,Closed
1653,4813,Personal,1226225.03,10.53,12,2023-09-09,2024-09-09,Closed
1654,1737,Personal,4634759.82,13.02,36,2021-11-07,2024-11-07,Active
1655,4206,Business,1649789.43,14.36,122,2023-12-10,2033-12-10,Defaulted
1656,1823,Education,3557670.98,7.0,72,2023-10-05,2029-10-05,Active
1657,2033,Car,224045.53,7.85,24,2022-07-30,2024-07-30,Active
1658,162,Car,3652886.55,7.97,122,2022-10-04,2032-10-04,Closed
1659,2789,Car,2581859.51,7.25,48,2022-01-09,2026-01-09,Active
1660,1482,Education,4608386.48,9.25,48,2022-03-14,2026-03-14,Closed
1661,832,Car,4545253.68,14.06,36,2022-01-17,2025-01-17,Closed
1662,3897,Home,80336.8,10.21,60,2024-07-12,2029-07-12,Defaulted
1663,4670,Car,172047.48,13.77,72,2022-09-10,2028-09-10,Defaulted
1664,3758,Home,2616117.35,7.1,36,2022-05-19,2025-05-19,Active
1665,1886,Home,595869.8,9.57,72,2025-03-16,2031-03-16,Closed
1666,595,Home,4704159.25,12.04,84,2022-03-31,2029-03-31,Active
1667,2037,Personal,4344713.39,9.43,36,2020-10-10,2023-10-10,Active
1668,233,Home,263907.81,14.29,122,2023-03-17,2033-03-17,Closed
1669,2921,Business,135006.3,14.08,72,2023-11-09,2029-11-09,Closed
1670,444,Home,1874953.25,6.58,60,2024-10-16,2029-10-16,Closed
1671,1245,Personal,3461328.3,14.34,36,2022-08-26,2025-08-26,Closed
1672,3222,Home,4829847.33,7.79,60,2023-10-10,2028-10-10,Active
1673,4864,Personal,947176.64,11.02,36,2022-09-06,2025-09-06,Closed
1674,718,Personal,3204658.89,12.42,36,2021-11-11,2024-11-11,Active
1675,4184,Education,946199.28,14.17,12,2022-09-10,2023-09-10,Defaulted
1676,618,Car,3211759.32,13.28,24,2024-05-12,2026-05-12,Defaulted
1677,2829,Personal,2723325.29,9.81,12,2024-05-24,2025-05-24,Defaulted
1678,1829,Business,4887055.39,11.16,60,2021-07-03,2026-07-03,Closed
1679,561,Home,4341024.23,14.13,122,2025-01-29,2035-01-29,Closed
1680,4074,Personal,3393005.4,10.89,72,2023-09-28,2029-09-28,Closed
1681,994,Education,67378.71,6.82,84,2021-01-21,2028-01-21,Active
1682,1423,Personal,1044213.52,7.99,36,2024-10-03,2027-10-03,Closed
1683,2016,Education,1311056.04,8.94,12,2024-02-21,2025-02-21,Active
1684,3363,Home,1832324.19,9.86,36,2021-07-17,2024-07-17,Defaulted
1685,4395,Education,539388.38,6.84,72,2021-03-07,2027-03-07,Active
1686,2589,Home,3386025.02,10.8,36,2025-06-14,2028-06-14,Active
1687,3754,Home,2248513.8,11.58,84,2024-09-01,2031-09-01,Closed
1688,341,Car,4147013.07,9.92,60,2021-02-24,2026-02-24,Active
1689,2576,Business,3223541.35,14.13,84,2025-02-11,2032-02-11,Closed
1690,3441,Education,4206141.25,9.91,122,2022-05-11,2032-05-11,Active
1691,2508,Car,3241348.35,7.92,48,2024-01-27,2028-01-27,Defaulted
1692,3461,Business,2824584.82,14.35,12,2024-12-30,2025-12-30,Active
1693,4857,Home,2615659.82,13.92,12,2021-10-16,2022-10-16,Active
1694,645,Education,2066307.86,14.49,60,2025-01-24,2030-01-24,Defaulted
1695,787,Car,2917139.17,6.84,12,2022-02-10,2023-02-10,Defaulted
1696,1219,Business,2954436.24,8.7,122,2022-06-19,2032-06-19,Defaulted
1697,4103,Business,210782.54,13.07,24,2024-01-03,2026-01-03,Defaulted
1698,1697,Personal,1414861.7,12.87,12,2021-02-02,2022-02-02,Closed
1699,939,Car,1476677.04,8.05,84,2021-08-08,2028-08-08,Defaulted
1700,4285,Education,4870981.09,9.39,24,2020-11-18,2022-11-18,Defaulted
1701,3876,Home,3026812.25,11.38,72,2024-12-10,2030-12-10,Defaulted
1702,2894,Business,2824343.74,13.82,84,2021-10-28,2028-10-28,Active
1703,2872,Business,3388483.3,9.73,12,2022-02-02,2023-02-02,Closed
1704,2737,Business,4318782.9,7.95,84,2024-02-19,2031-02-19,Defaulted
1705,1314,Education,2743971.95,14.1,84,2021-08-11,2028-08-11,Active
1706,4293,Home,3145718.27,13.04,12,2023-10-11,2024-10-11,Closed
1707,1279,Car,3285125.59,13.21,122,2025-06-22,2035-06-22,Active
1708,4539,Personal,4725215.01,8.68,24,2022-08-27,2024-08-27,Closed
1709,1265,Education,889822.35,10.37,48,2025-07-06,2029-07-06,Active
1710,2882,Personal,3524219.01,8.32,84,2025-07-12,2032-07-12,Active
1711,3819,Home,70302.18,9.24,48,2022-04-27,2026-04-27,Defaulted
1712,1819,Education,4845853.71,12.06,12,2021-07-11,2022-07-11,Defaulted
1713,3633,Home,2036560.95,8.04,72,2024-12-15,2030-12-15,Defaulted
1714,2092,Personal,1812643.89,7.86,72,2024-06-17,2030-06-17,Defaulted
1715,4495,Education,576213.82,13.75,48,2022-12-29,2026-12-29,Closed
1716,651,Education,4988369.17,7.81,60,2025-04-22,2030-04-22,Closed
1717,2159,Education,319886.67,9.14,12,2022-12-17,2023-12-17,Closed
1718,4316,Education,2335212.94,8.14,84,2024-03-09,2031-03-09,Closed
1719,561,Education,1542053.31,8.11,72,2024-10-31,2030-10-31,Active
1720,689,Personal,3882589.81,12.2,84,2022-06-20,2029-06-20,Closed
1721,3532,Personal,3193010.0,9.6,12,2023-07-10,2024-07-10,Defaulted
1722,4978,Education,4549752.66,14.26,72,2024-07-12,2030-07-12,Active
1723,2488,Home,909514.6,8.28,48,2022-12-31,2026-12-31,Defaulted
1724,400,Car,2651873.59,7.23,122,2021-11-17,2031-11-17,Defaulted
1725,1201,Home,2210419.57,11.15,12,2021-12-30,2022-12-30,Active
1726,2864,Education,2634264.18,9.15,72,2022-07-19,2028-07-19,Closed
1727,1753,Education,2735106.74,14.17,48,2022-08-10,2026-08-10,Defaulted
1728,3907,Car,1069786.15,11.74,122,2022-01-23,2032-01-23,Active
1729,1639,Education,264813.64,7.03,24,2021-12-20,2023-12-20,Closed
1730,4565,Home,2781549.71,7.34,122,2022-02-19,2032-02-19,Defaulted
1731,1318,Home,160616.6,7.87,84,2025-02-01,2032-02-01,Closed
1732,2320,Car,2846003.4,12.13,122,2020-11-27,2030-11-27,Active
1733,848,Personal,1052268.89,11.85,36,2021-08-31,2024-08-31,Defaulted
1734,472,Personal,953257.84,11.41,36,2023-04-01,2026-04-01,Closed
1735,2761,Home,2089200.42,11.73,72,2022-12-03,2028-12-03,Defaulted
1736,474,Personal,4975511.12,14.0,72,2022-01-27,2028-01-27,Defaulted
1737,257,Business,71194.7,13.58,12,2023-09-16,2024-09-16,Defaulted
1738,4511,Business,379129.44,14.12,48,2025-07-12,2029-07-12,Closed
1739,3289,Car,1445037.11,9.56,122,2025-07-30,2035-07-30,Defaulted
1740,4178,Car,503609.12,7.4,122,2022-01-28,2032-01-28,Closed
1741,3093,Education,3647365.8,14.05,24,2022-05-01,2024-05-01,Active
1742,109,Personal,3073205.05,12.23,48,2022-04-14,2026-04-14,Active
1743,4311,Home,3821750.24,8.6,48,2023-10-10,2027-10-10,Active
1744,246,Personal,273886.67,6.51,24,2024-03-17,2026-03-17,Active
1745,2564,Business,1785713.95,8.43,36,2021-04-01,2024-04-01,Closed
1746,1852,Education,358472.74,7.94,12,2023-12-21,2024-12-21,Defaulted
1747,2278,Education,666269.55,13.82,24,2022-04-27,2024-04-27,Defaulted
1748,4640,Personal,744322.71,10.8,84,2023-08-20,2030-08-20,Closed
1749,3386,Car,2985874.48,10.85,84,2022-07-23,2029-07-23,Defaulted
1750,4068,Personal,540329.35,9.05,48,2023-12-04,2027-12-04,Active
1751,4276,Car,303788.15,9.67,84,2021-03-08,2028-03-08,Active
1752,2760,Education,983564.71,10.99,36,2024-01-29,2027-01-29,Closed
1753,3312,Home,3479401.55,10.76,12,2022-10-28,2023-10-28,Active
1754,1044,Home,2199471.65,9.6,48,2024-11-01,2028-11-01,Active
1755,1839,Home,4216374.25,8.25,60,2022-11-05,2027-11-05,Closed
1756,3132,Education,3684380.78,12.56,122,2021-05-01,2031-05-01,Active
1757,1512,Home,2125040.04,8.88,72,2021-09-27,2027-09-27,Defaulted
1758,3023,Personal,2379180.36,7.25,12,2025-04-14,2026-04-14,Active
1759,4232,Business,277353.66,7.39,36,2021-03-27,2024-03-27,Active
1760,2760,Education,976367.91,10.53,24,2023-01-27,2025-01-27,Closed
1761,3534,Business,4253226.35,8.39,12,2024-02-20,2025-02-20,Active
1762,1473,Business,4679051.95,14.14,48,2024-12-11,2028-12-11,Active
1763,3997,Personal,4796577.79,13.2,60,2023-02-09,2028-02-09,Closed
1764,276,Car,1850933.95,7.08,84,2021-08-26,2028-08-26,Closed
1765,680,Car,2865652.72,10.97,72,2022-10-10,2028-10-10,Closed
1766,3203,Business,4257380.05,14.47,72,2020-10-25,2026-10-25,Closed
1767,2481,Car,2565378.67,9.26,60,2024-11-22,2029-11-22,Active
1768,1186,Personal,970213.47,6.54,36,2023-06-12,2026-06-12,Defaulted
1769,4550,Personal,2570112.78,10.94,36,2022-09-17,2025-09-17,Defaulted
1770,4459,Car,4133445.48,10.54,84,2025-07-08,2032-07-08,Defaulted
1771,578,Education,4586518.33,11.52,48,2023-05-11,2027-05-11,Active
1772,3785,Personal,4209664.38,7.69,24,2021-10-20,2023-10-20,Closed
1773,341,Home,4283913.84,11.9,48,2025-07-17,2029-07-17,Active
1774,4367,Car,892653.51,8.02,12,2023-07-09,2024-07-09,Closed
1775,3119,Personal,4636178.06,6.76,24,2022-01-10,2024-01-10,Active
1776,4951,Business,2339547.97,9.01,48,2020-11-17,2024-11-17,Closed
1777,53,Home,3342133.33,13.22,84,2021-05-16,2028-05-16,Active
1778,2161,Home,1833871.7,9.92,122,2022-08-19,2032-08-19,Defaulted
1779,4652,Home,4910493.03,12.77,24,2024-01-16,2026-01-16,Defaulted
1780,1026,Education,4491160.45,10.01,72,2022-04-01,2028-04-01,Defaulted
1781,4910,Personal,1208677.21,9.79,36,2024-03-05,2027-03-05,Defaulted
1782,3983,Business,3594654.99,7.38,84,2021-04-02,2028-04-02,Defaulted
1783,1732,Home,1388822.07,6.87,60,2025-02-02,2030-02-02,Active
1784,1806,Home,2190121.3,13.12,60,2023-03-16,2028-03-16,Closed
1785,764,Home,172085.26,11.9,48,2024-02-28,2028-02-28,Defaulted
1786,850,Business,4665854.58,8.4,24,2022-09-18,2024-09-18,Defaulted
1787,849,Home,3483492.46,14.3,60,2025-08-14,2030-08-14,Closed
1788,704,Car,4813276.4,8.38,48,2024-10-16,2028-10-16,Closed
1789,949,Business,546638.71,7.69,122,2023-11-15,2033-11-15,Defaulted
1790,19,Personal,3525076.56,12.31,60,2024-01-18,2029-01-18,Closed
1791,316,Education,3387470.98,9.19,72,2021-04-20,2027-04-20,Active
1792,4691,Home,890395.85,11.15,60,2023-06-08,2028-06-08,Closed
1793,3713,Personal,2444218.21,12.33,24,2023-02-13,2025-02-13,Defaulted
1794,4124,Business,2234732.39,9.21,122,2024-10-24,2034-10-24,Active
1795,567,Car,1502718.96,8.19,12,2021-02-22,2022-02-22,Active
1796,2152,Education,1365444.56,7.26,72,2023-11-03,2029-11-03,Closed
1797,2579,Car,1766942.2,6.79,122,2023-06-22,2033-06-22,Active
1798,3750,Education,972748.54,12.47,72,2022-11-26,2028-11-26,Defaulted
1799,2202,Education,1661071.49,11.85,12,2025-08-07,2026-08-07,Defaulted
1800,2194,Car,3598576.67,11.15,12,2021-05-19,2022-05-19,Active
1801,3685,Personal,4795553.82,6.67,60,2022-03-31,2027-03-31,Defaulted
1802,4757,Home,3706330.62,14.17,122,2021-05-03,2031-05-03,Defaulted
1803,1882,Business,4318245.06,7.84,48,2023-11-24,2027-11-24,Active
1804,1874,Business,1667760.52,7.88,84,2021-07-01,2028-07-01,Closed
1805,729,Education,3026476.4,12.2,36,2024-05-28,2027-05-28,Closed
1806,581,Education,1619515.16,10.82,12,2023-01-15,2024-01-15,Active
